#PictureHD,PictureThumbNail,X/East,Y/North,Z/Altitude,Yaw,Pitch,Roll,FligthSpeed,Battery
http://data.flightstream.io/sg/0003/P8290087.jpg,http://data.flightstream.io/sg/0003/tn/P8290087.jpg,5.420223,100.262706,780.49,-3.19,-9.61,-111.76,10,75%
http://data.flightstream.io/sg/0003/P8290088.jpg,http://data.flightstream.io/sg/0003/tn/P8290088.jpg,5.420216,100.262687,780.45,-2.65,-10.19,-111.7,9,75%
http://data.flightstream.io/sg/0003/P8290089.jpg,http://data.flightstream.io/sg/0003/tn/P8290089.jpg,5.420204,100.262658,780.28,-2.1,-9.84,-111.67,10,74%
http://data.flightstream.io/sg/0003/P8290090.jpg,http://data.flightstream.io/sg/0003/tn/P8290090.jpg,5.420193,100.262632,780.16,-2.11,-9.32,-111.57,10,74%
http://data.flightstream.io/sg/0003/P8290091.jpg,http://data.flightstream.io/sg/0003/tn/P8290091.jpg,5.420183,100.262607,779.82,-2.17,-8.97,-111.93,10,74%
http://data.flightstream.io/sg/0003/P8290092.jpg,http://data.flightstream.io/sg/0003/tn/P8290092.jpg,5.42017,100.262578,779.86,-1.32,-9.3,-111.39,10,73%
http://data.flightstream.io/sg/0003/P8290093.jpg,http://data.flightstream.io/sg/0003/tn/P8290093.jpg,5.420159,100.262558,779.93,-0.22,-9.08,-111.16,10,73%
http://data.flightstream.io/sg/0003/P8290094.jpg,http://data.flightstream.io/sg/0003/tn/P8290094.jpg,5.420145,100.262527,779.96,-0.39,-8.13,-111.31,9,73%
http://data.flightstream.io/sg/0003/P8290095.jpg,http://data.flightstream.io/sg/0003/tn/P8290095.jpg,5.420133,100.262494,779.76,-1.01,-7.69,-110.93,10,72%
http://data.flightstream.io/sg/0003/P8290096.jpg,http://data.flightstream.io/sg/0003/tn/P8290096.jpg,5.420124,100.262466,779.61,-2.05,-7.64,-110.93,10,72%
http://data.flightstream.io/sg/0003/P8290097.jpg,http://data.flightstream.io/sg/0003/tn/P8290097.jpg,5.420116,100.262439,779.46,-2.44,-7.76,-111.22,10,72%
http://data.flightstream.io/sg/0003/P8290098.jpg,http://data.flightstream.io/sg/0003/tn/P8290098.jpg,5.420109,100.262413,779.2,-2.49,-8.29,-110.95,10,72%
http://data.flightstream.io/sg/0003/P8290099.jpg,http://data.flightstream.io/sg/0003/tn/P8290099.jpg,5.4201,100.262388,778.96,-2.25,-8.28,-110.68,10,71%
