#PictureHD,PictureThumbNail,X/East,Y/North,Z/Altitude,Yaw,Pitch,Roll
http://cdn.itchimi.asia/flightstream/IMG_7671_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7671_NIR.jpg,42.5390009,-94.3886168,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7672_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7672_NIR.jpg,42.5393675,-94.3886231,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7673_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7673_NIR.jpg,42.5397521,-94.3885956,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7674_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7674_NIR.jpg,42.5401015,-94.3885972,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7675_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7675_NIR.jpg,42.5404627,-94.3885781,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7676_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7676_NIR.jpg,42.5407939,-94.3886364,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7677_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7677_NIR.jpg,42.5411415,-94.3885708,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7678_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7678_NIR.jpg,42.541516,-94.3885221,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7679_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7679_NIR.jpg,42.5418385,-94.3885808,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7680_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7680_NIR.jpg,42.5422014,-94.3885399,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7681_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7681_NIR.jpg,42.5425946,-94.3885999,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7682_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7682_NIR.jpg,42.5421388,-94.3883215,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7683_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7683_NIR.jpg,42.5416808,-94.3882921,133,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7684_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7684_NIR.jpg,42.5412719,-94.3883067,134,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7685_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7685_NIR.jpg,42.540837,-94.3883093,134,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7686_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7686_NIR.jpg,42.5403989,-94.3883043,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7687_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7687_NIR.jpg,42.5399592,-94.3883095,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7688_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7688_NIR.jpg,42.539511,-94.3882858,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7689_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7689_NIR.jpg,42.5390722,-94.3883045,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7690_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7690_NIR.jpg,42.5386228,-94.3883761,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7691_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7691_NIR.jpg,42.5381778,-94.3883249,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7692_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7692_NIR.jpg,42.5387494,-94.3880385,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7693_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7693_NIR.jpg,42.5391193,-94.3880106,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7694_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7694_NIR.jpg,42.5395002,-94.3880651,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7695_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7695_NIR.jpg,42.539874,-94.3879709,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7696_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7696_NIR.jpg,42.5402611,-94.3880183,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7697_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7697_NIR.jpg,42.5406491,-94.3879921,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7698_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7698_NIR.jpg,42.5410126,-94.3879927,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7699_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7699_NIR.jpg,42.5413945,-94.3880399,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7700_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7700_NIR.jpg,42.5417715,-94.3879841,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7701_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7701_NIR.jpg,42.5421472,-94.3879765,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7702_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7702_NIR.jpg,42.5425517,-94.3879811,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7703_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7703_NIR.jpg,42.5429346,-94.3879702,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7704_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7704_NIR.jpg,42.5432883,-94.387956,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7705_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7705_NIR.jpg,42.543646,-94.3879766,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7706_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7706_NIR.jpg,42.5440129,-94.3879308,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7707_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7707_NIR.jpg,42.5443751,-94.3879327,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7708_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7708_NIR.jpg,42.5446968,-94.3879167,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7709_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7709_NIR.jpg,42.5450365,-94.38793,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7710_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7710_NIR.jpg,42.5453743,-94.3879414,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7711_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7711_NIR.jpg,42.5457015,-94.3879474,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7712_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7712_NIR.jpg,42.5460413,-94.387932,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7713_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7713_NIR.jpg,42.5454106,-94.3876839,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7714_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7714_NIR.jpg,42.5449163,-94.3876,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7715_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7715_NIR.jpg,42.5444068,-94.3876519,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7716_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7716_NIR.jpg,42.5439485,-94.3876564,134,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7717_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7717_NIR.jpg,42.5434767,-94.3876797,134,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7718_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7718_NIR.jpg,42.5429832,-94.3876474,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7719_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7719_NIR.jpg,42.5425252,-94.3876933,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7720_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7720_NIR.jpg,42.5420609,-94.3876898,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7721_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7721_NIR.jpg,42.541597,-94.3877083,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7722_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7722_NIR.jpg,42.5411134,-94.3876989,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7723_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7723_NIR.jpg,42.5406476,-94.3876803,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7724_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7724_NIR.jpg,42.5401968,-94.3877012,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7725_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7725_NIR.jpg,42.5397607,-94.3877191,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7726_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7726_NIR.jpg,42.5393055,-94.3876926,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7727_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7727_NIR.jpg,42.5388644,-94.38775,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7728_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7728_NIR.jpg,42.5384086,-94.3877144,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7729_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7729_NIR.jpg,42.5386508,-94.3874725,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7730_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7730_NIR.jpg,42.5390616,-94.387401,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7731_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7731_NIR.jpg,42.5394545,-94.3874246,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7732_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7732_NIR.jpg,42.5398281,-94.3874066,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7733_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7733_NIR.jpg,42.5401726,-94.3874301,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7734_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7734_NIR.jpg,42.5405204,-94.3874197,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7735_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7735_NIR.jpg,42.5408566,-94.3873884,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7736_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7736_NIR.jpg,42.5411794,-94.3874078,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7737_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7737_NIR.jpg,42.5415024,-94.3873831,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7738_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7738_NIR.jpg,42.5418158,-94.3873912,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7739_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7739_NIR.jpg,42.5421357,-94.3873932,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7740_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7740_NIR.jpg,42.5424412,-94.3873947,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7741_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7741_NIR.jpg,42.54275,-94.3873937,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7742_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7742_NIR.jpg,42.5430639,-94.3873307,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7743_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7743_NIR.jpg,42.5433858,-94.3873526,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7744_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7744_NIR.jpg,42.5437222,-94.3873446,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7745_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7745_NIR.jpg,42.5440579,-94.3873284,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7746_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7746_NIR.jpg,42.5443868,-94.3873462,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7747_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7747_NIR.jpg,42.5447168,-94.3873686,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7748_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7748_NIR.jpg,42.5450461,-94.3873217,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7749_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7749_NIR.jpg,42.5453893,-94.3873322,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7750_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7750_NIR.jpg,42.5457476,-94.3873328,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7751_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7751_NIR.jpg,42.5460744,-94.3873632,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7752_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7752_NIR.jpg,42.5453368,-94.3870823,134,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7753_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7753_NIR.jpg,42.5448786,-94.3870318,134,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7754_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7754_NIR.jpg,42.5444248,-94.3870603,134,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7755_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7755_NIR.jpg,42.543968,-94.3870556,134,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7756_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7756_NIR.jpg,42.543527,-94.3870634,134,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7757_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7757_NIR.jpg,42.54307,-94.3870605,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7758_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7758_NIR.jpg,42.5426225,-94.3870808,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7759_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7759_NIR.jpg,42.5421685,-94.3870768,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7760_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7760_NIR.jpg,42.5417221,-94.3871034,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7761_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7761_NIR.jpg,42.5412634,-94.387086,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7762_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7762_NIR.jpg,42.5408157,-94.387105,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7763_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7763_NIR.jpg,42.5403642,-94.3871031,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7764_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7764_NIR.jpg,42.5399048,-94.3871219,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7765_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7765_NIR.jpg,42.5394479,-94.3871237,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7766_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7766_NIR.jpg,42.5389591,-94.3871143,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7767_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7767_NIR.jpg,42.5384567,-94.3871445,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7768_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7768_NIR.jpg,42.5386795,-94.3868828,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7769_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7769_NIR.jpg,42.539018,-94.3868131,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7770_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7770_NIR.jpg,42.5393439,-94.3868481,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7771_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7771_NIR.jpg,42.5396725,-94.3868576,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7772_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7772_NIR.jpg,42.5400278,-94.386808,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7773_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7773_NIR.jpg,42.5403891,-94.3868358,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7774_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7774_NIR.jpg,42.5407467,-94.3868116,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7775_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7775_NIR.jpg,42.5410861,-94.3868144,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7776_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7776_NIR.jpg,42.5414268,-94.3867985,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7777_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7777_NIR.jpg,42.5418071,-94.3868131,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7778_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7778_NIR.jpg,42.5421621,-94.3867954,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7779_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7779_NIR.jpg,42.5424826,-94.3867975,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7780_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7780_NIR.jpg,42.5428106,-94.3867684,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7781_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7781_NIR.jpg,42.5431377,-94.3867689,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7782_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7782_NIR.jpg,42.5434889,-94.3867888,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7783_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7783_NIR.jpg,42.5438285,-94.3867546,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7784_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7784_NIR.jpg,42.5441643,-94.3867658,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7785_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7785_NIR.jpg,42.5444931,-94.3867823,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7786_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7786_NIR.jpg,42.5448309,-94.3867263,134,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7787_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7787_NIR.jpg,42.5451664,-94.3867394,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7788_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7788_NIR.jpg,42.5455052,-94.38673,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7789_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7789_NIR.jpg,42.5458437,-94.3867518,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7790_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7790_NIR.jpg,42.5461846,-94.3866906,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7791_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7791_NIR.jpg,42.5454011,-94.3864784,133,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7792_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7792_NIR.jpg,42.5449446,-94.3864394,134,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7793_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7793_NIR.jpg,42.5445005,-94.3864672,134,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7794_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7794_NIR.jpg,42.5440606,-94.3864727,134,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7795_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7795_NIR.jpg,42.543617,-94.3864794,134,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7796_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7796_NIR.jpg,42.5431707,-94.3864563,134,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7797_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7797_NIR.jpg,42.5427313,-94.386501,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7798_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7798_NIR.jpg,42.5422875,-94.3865044,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7799_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7799_NIR.jpg,42.5418261,-94.386503,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7800_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7800_NIR.jpg,42.5413758,-94.386503,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7801_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7801_NIR.jpg,42.5409182,-94.3865016,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7802_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7802_NIR.jpg,42.5404649,-94.3865257,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7803_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7803_NIR.jpg,42.5399975,-94.3865121,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7804_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7804_NIR.jpg,42.539533,-94.3865304,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7805_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7805_NIR.jpg,42.5390484,-94.3865307,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7806_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7806_NIR.jpg,42.5385641,-94.3865293,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7807_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7807_NIR.jpg,42.5380841,-94.386549,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7808_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7808_NIR.jpg,42.5385311,-94.3862686,134,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7809_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7809_NIR.jpg,42.5388677,-94.3862298,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7810_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7810_NIR.jpg,42.5392085,-94.3862813,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7811_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7811_NIR.jpg,42.5395494,-94.3862435,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7812_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7812_NIR.jpg,42.5398861,-94.3862151,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7813_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7813_NIR.jpg,42.5402134,-94.3862347,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7814_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7814_NIR.jpg,42.5405589,-94.3862172,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7815_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7815_NIR.jpg,42.5408925,-94.3862018,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7816_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7816_NIR.jpg,42.5412191,-94.3862116,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7817_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7817_NIR.jpg,42.5415641,-94.3861866,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7818_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7818_NIR.jpg,42.5419036,-94.3861739,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7819_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7819_NIR.jpg,42.5422408,-94.3861875,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7820_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7820_NIR.jpg,42.5425839,-94.3861795,135,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7821_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7821_NIR.jpg,42.542924,-94.3861742,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7822_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7822_NIR.jpg,42.5432765,-94.3861487,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7823_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7823_NIR.jpg,42.543651,-94.3861662,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7824_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7824_NIR.jpg,42.5440358,-94.3861617,136,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7825_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7825_NIR.jpg,42.5444191,-94.3861406,137,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7826_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7826_NIR.jpg,42.5447838,-94.3861258,137,0,0,0
http://cdn.itchimi.asia/flightstream/IMG_7827_NIR.jpg,http://cdn.itchimi.asia/flightstream/IMG_7827_NIR.jpg,42.5451077,-94.3861429,136,0,0,0
